  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  3.0314999999999998E+002
  2.9008999999999997E+002  2.9416160387671846E+002  2.9559090200372157E+002  2.9645121643292867E+002  2.9703682528681003E+002  2.9744080230129441E+002  2.9770769833945809E+002  2.9787512679389874E+002  2.9797769593732704E+002  2.9804075712852944E+002  2.9808021038769687E+002  2.9811890052619128E+002  2.9813558906028766E+002  2.9814319406804248E+002  2.9814677605724631E+002  2.9814808797625375E+002  2.9814886459724801E+002  2.9814923623961130E+002  2.9814950198890830E+002  2.9814968411031094E+002  2.9814979236714237E+002  2.9814986289942829E+002  2.9814991218167268E+002  2.9814994885292441E+002  2.9814997790835133E+002  2.9815000246616859E+002  2.9815002460904805E+002  2.9815006620620898E+002  2.9815011227503851E+002  2.9815016931349027E+002  2.9815024427033819E+002  2.9815034650879124E+002  2.9815049104598677E+002  2.9815070640917725E+002  2.9815105990319876E+002  2.9815176645092293E+002  2.9815380069023070E+002  2.9816026437454667E+002  2.9817484892785575E+002  2.9820508049772752E+002  2.9826306723468866E+002  2.9836647696165898E+002  2.9853851776156125E+002  2.9880622442271533E+002  2.9919649866917007E+002  2.9973002898339644E+002  3.0041423966459496E+002  3.0123740503962574E+002  3.0216642641844788E+002  3.0314999999999998E+002
  2.9000000000000000E+002  2.9225153056760581E+002  2.9360424259455567E+002  2.9443701673768726E+002  2.9504137160800320E+002  2.9551538127868406E+002  2.9590393680812093E+002  2.9623129444345187E+002  2.9651198108475563E+002  2.9675530667015357E+002  2.9696751491957247E+002  2.9731412465142154E+002  2.9757439991904022E+002  2.9776255991076044E+002  2.9789270149334385E+002  2.9797999620405653E+002  2.9805672282712010E+002  2.9809834070613482E+002  2.9812567577479678E+002  2.9814003164160988E+002  2.9814587995859051E+002  2.9814831383405141E+002  2.9814917782560809E+002  2.9814952323590518E+002  2.9814972166578951E+002  2.9814986346982045E+002  2.9814997868304300E+002  2.9815017127945669E+002  2.9815036220711636E+002  2.9815059438577151E+002  2.9815095754500680E+002  2.9815179785883066E+002  2.9815436470191452E+002  2.9816001702216664E+002  2.9817123504735406E+002  2.9819174928340743E+002  2.9822677768455429E+002  2.9828315174229391E+002  2.9836924220289558E+002  2.9849462163685411E+002  2.9866943567895629E+002  2.9890349723500594E+002  2.9920517199389263E+002  2.9958017935312085E+002  3.0003047642999144E+002  3.0055341104489236E+002  3.0114131328976742E+002  3.0178164230575197E+002  3.0245772181368864E+002  3.0314999999999998E+002
  2.9008499999999998E+002  2.9171784997676440E+002  2.9266571197263198E+002  2.9340344157650139E+002  2.9393976504865236E+002  2.9436341471407036E+002  2.9471479224873252E+002  2.9501567885903643E+002  2.9527915156443299E+002  2.9551367143090761E+002  2.9572502233897467E+002  2.9609322744460621E+002  2.9640628556729001E+002  2.9667698627317890E+002  2.9691339793445383E+002  2.9712081040280316E+002  2.9738489352438438E+002  2.9759877435461090E+002  2.9781238881276181E+002  2.9797812361200420E+002  2.9806571527693308E+002  2.9810930455577750E+002  2.9813057679072750E+002  2.9814088445736292E+002  2.9814585147502396E+002  2.9814824039406471E+002  2.9814942105450911E+002  2.9815025136320327E+002  2.9815105702196445E+002  2.9815293071925316E+002  2.9815711410918061E+002  2.9816540198496932E+002  2.9818030191295151E+002  2.9820511416346244E+002  2.9824394398820397E+002  2.9830163355234924E+002  2.9838360389676160E+002  2.9849560556778778E+002  2.9864338666978506E+002  2.9883229761781246E+002  2.9906686147104818E+002  2.9935034609701950E+002  2.9968437838195752E+002  3.0006864041966350E+002  3.0050068272441081E+002  3.0097588025799882E+002  3.0148754428428316E+002  3.0202718815067453E+002  3.0258492979823478E+002  3.0314999999999998E+002
  2.9040499999999997E+002  2.9165445011702212E+002  2.9229765882922334E+002  2.9283743020110097E+002  2.9331085789594647E+002  2.9368744014015135E+002  2.9400195284841078E+002  2.9427316417627975E+002  2.9451235757244876E+002  2.9472684668400279E+002  2.9492164279898827E+002  2.9526516313406557E+002  2.9556266143360369E+002  2.9582548892777157E+002  2.9606098052447385E+002  2.9627413714411330E+002  2.9655946982077484E+002  2.9681062387989800E+002  2.9710137367638413E+002  2.9740445344929242E+002  2.9764775321320866E+002  2.9783444097906278E+002  2.9796633774770083E+002  2.9804980800482099E+002  2.9809780901851116E+002  2.9812400342139375E+002  2.9813822311838760E+002  2.9814908248490741E+002  2.9815529617514716E+002  2.9816370212735086E+002  2.9817783981966193E+002  2.9820075931878489E+002  2.9823573573031314E+002  2.9828637369123521E+002  2.9835653052935726E+002  2.9845016925400694E+002  2.9857117446769121E+002  2.9872314747857064E+002  2.9890919421190779E+002  2.9913171960464325E+002  2.9939224221944397E+002  2.9969124209831830E+002  3.0002805322346154E+002  3.0040080940643202E+002  3.0080644914352331E+002  3.0124078119180786E+002  3.0169860862569311E+002  3.0217390524184498E+002  3.0266003470052442E+002  3.0314999999999998E+002
  2.9015999999999997E+002  2.9137456697290145E+002  2.9197407543268309E+002  2.9245975900923054E+002  2.9290283292552544E+002  2.9326433846405354E+002  2.9356445798038544E+002  2.9382190308274966E+002  2.9404792691675965E+002  2.9424982717971164E+002  2.9443260746803742E+002  2.9475367386718466E+002  2.9503103046888361E+002  2.9527605389065440E+002  2.9549611066415650E+002  2.9569623575623513E+002  2.9596648760552841E+002  2.9620820762236741E+002  2.9649537716641402E+002  2.9680953016685891E+002  2.9708323397870879E+002  2.9732239270409571E+002  2.9753019116334104E+002  2.9770772380855499E+002  2.9785411535462384E+002  2.9796713418045437E+002  2.9804672981170796E+002  2.9812307474002012E+002  2.9815759498172025E+002  2.9818362069602591E+002  2.9821444203842617E+002  2.9825641522836958E+002  2.9831367663075918E+002  2.9838962155475383E+002  2.9848730617919870E+002  2.9860949767242465E+002  2.9875861062098386E+002  2.9893661078413493E+002  2.9914491668850872E+002  2.9938431279948475E+002  2.9965488187187469E+002  2.9995596128622742E+002  3.0028612638765810E+002  3.0064320232873325E+002  3.0102430447321632E+002  3.0142590602093952E+002  3.0184393020535089E+002  3.0227386325219135E+002  3.0271088332805141E+002  3.0314999999999998E+002
  2.9050500000000000E+002  2.9150458930801915E+002  2.9197855029395032E+002  2.9235538026805369E+002  2.9269614852975127E+002  2.9301601603195127E+002  2.9328358730663444E+002  2.9351475621701195E+002  2.9371907891400792E+002  2.9390275104209570E+002  2.9407001975500327E+002  2.9436630882263029E+002  2.9462479102048854E+002  2.9485513481163798E+002  2.9506361613410058E+002  2.9525454224742640E+002  2.9551444273025862E+002  2.9574895718060515E+002  2.9603036620575966E+002  2.9634248312746598E+002  2.9661961645751325E+002  2.9686809008401070E+002  2.9709212069040615E+002  2.9729454097688387E+002  2.9747714629871683E+002  2.9764075414709163E+002  2.9778492004078447E+002  2.9800089245823000E+002  2.9812095754506311E+002  2.9819389754747573E+002  2.9825546746359589E+002  2.9832238028659850E+002  2.9840289861208737E+002  2.9850170763225861E+002  2.9862183914964271E+002  2.9876542289099837E+002  2.9893396643577870E+002  2.9912844526921361E+002  2.9934931992653441E+002  2.9959653011147140E+002  2.9986948753785896E+002  3.0016707709284481E+002  3.0048767042635853E+002  3.0082915338732346E+002  3.0118896725590071E+002  3.0156416280023672E+002  3.0195146554387111E+002  3.0234735015794229E+002  3.0274812155046203E+002  3.0314999999999998E+002
  2.9109999999999997E+002  2.9187660873180249E+002  2.9223698283408260E+002  2.9252174422865392E+002  2.9277930096202476E+002  2.9302559470692375E+002  2.9325376806878108E+002  2.9345221596060230E+002  2.9362864985913461E+002  2.9378808806248009E+002  2.9393398320138914E+002  2.9419411944448706E+002  2.9442282917238447E+002  2.9462809102786065E+002  2.9481511307045611E+002  2.9498748703097129E+002  2.9522397132258811E+002  2.9543933967569120E+002  2.9570058993624417E+002  2.9599452010393873E+002  2.9625991868173833E+002  2.9650225352306234E+002  2.9672528394461017E+002  2.9693171721469838E+002  2.9712358370643494E+002  2.9730245288363511E+002  2.9746952000495969E+002  2.9776986200618370E+002  2.9800844656201429E+002  2.9816583269866743E+002  2.9827964216249353E+002  2.9838237012187494E+002  2.9849029572274566E+002  2.9861174151770894E+002  2.9875125309155874E+002  2.9891140394759060E+002  2.9909361197211848E+002  2.9929852513425988E+002  2.9952620938073727E+002  2.9977624413353931E+002  3.0004777589000821E+002  3.0033955486669038E+002  3.0064996707538160E+002  3.0097706782206734E+002  3.0131861926070906E+002  3.0167213281947483E+002  3.0203491630771447E+002  3.0240412493606016E+002  3.0277681515072419E+002  3.0314999999999998E+002
  2.9219999999999999E+002  2.9267862837571909E+002  2.9289298036417631E+002  2.9306052758794658E+002  2.9321241134267530E+002  2.9335904045738505E+002  2.9350514158265884E+002  2.9365278198559110E+002  2.9378604665450752E+002  2.9390814858735325E+002  2.9402130466092979E+002  2.9422662238751064E+002  2.9441082040320123E+002  2.9457908195929218E+002  2.9473480730822513E+002  2.9488035373483132E+002  2.9508319405859800E+002  2.9527097233355033E+002  2.9550263548605449E+002  2.9576826740359076E+002  2.9601261673607365E+002  2.9623962168745209E+002  2.9645209551508128E+002  2.9665216675525210E+002  2.9684154277163162E+002  2.9702168382490225E+002  2.9719392816386784E+002  2.9751984089364333E+002  2.9782607626094403E+002  2.9808713391371970E+002  2.9827448781112003E+002  2.9842451485555875E+002  2.9856545475564076E+002  2.9871141628011674E+002  2.9886969150254907E+002  2.9904419144376897E+002  2.9923696059633573E+002  2.9944890321951817E+002  2.9968016050195780E+002  2.9993031976991955E+002  3.0019853826673051E+002  3.0048362236844247E+002  3.0078408367727468E+002  3.0109818360316376E+002  3.0142397275176074E+002  3.0175932846355681E+002  3.0210199212999260E+002  3.0244960690263480E+002  3.0279975581612928E+002  3.0314999999999998E+002
  2.9342999999999995E+002  2.9363406695825984E+002  2.9372630446073117E+002  2.9379962618517357E+002  2.9386765486116479E+002  2.9393513595314317E+002  2.9400435122797876E+002  2.9407660741260128E+002  2.9415273659404301E+002  2.9423330518418618E+002  2.9431066643555926E+002  2.9445479608951314E+002  2.9458795275432595E+002  2.9471265793362835E+002  2.9483059531226138E+002  2.9494295065306727E+002  2.9510291036108106E+002  2.9525433374288281E+002  2.9544549711710721E+002  2.9567043778054040E+002  2.9588261254413061E+002  2.9608420396458968E+002  2.9627681159796253E+002  2.9646169267727413E+002  2.9663991330095445E+002  2.9681245721891645E+002  2.9698031847131574E+002  2.9730670779100336E+002  2.9763001977477757E+002  2.9795961457167255E+002  2.9823922404281768E+002  2.9844715858165557E+002  2.9862549458156252E+002  2.9879759983375004E+002  2.9897474405233561E+002  2.9916274437350188E+002  2.9936466384142744E+002  2.9958199528879868E+002  2.9981524515155729E+002  3.0006425138067698E+002  3.0032837122611642E+002  3.0060660033813548E+002  3.0089765367894705E+002  3.0120002451774934E+002  3.0151203065262354E+002  3.0183185315265314E+002  3.0215757070791261E+002  3.0248719135625959E+002  3.0281868254681262E+002  3.0314999999999998E+002
